4636	TRINITY_DN19_c0_g1_i1	100.000	63	0	0	1	63	1158	1220	1.88e-29	117
4649	TRINITY_DN14_c0_g1_i2	100.000	33	0	0	1	33	284	316	3.65e-13	62.1
4672	TRINITY_DN15_c0_g1_i1	100.000	46	0	0	1	46	2020	2065	3.47e-20	86.1
4711	TRINITY_DN18_c0_g1_i4	100.000	49	0	0	1	49	358	406	8.15e-22	91.6
4715	TRINITY_DN21_c0_g1_i10	100.000	32	0	0	1	32	1373	1342	1.25e-12	60.2
4745	TRINITY_DN22_c0_g1_i1	98.039	51	1	0	1	51	166	116	3.01e-20	89.8
4746	TRINITY_DN20_c0_g1_i4	100.000	46	0	0	1	46	280	325	3.47e-20	86.1
4762	TRINITY_DN13_c0_g1_i2	100.000	49	0	0	1	49	6	54	8.15e-22	91.6
4812	TRINITY_DN15_c0_g1_i1	100.000	213	0	0	1	213	1775	1563	3.12e-112	394
4830	TRINITY_DN14_c0_g2_i2	100.000	30	0	0	1	30	100	129	1.44e-11	56.5
4849	TRINITY_DN16_c0_g1_i21	100.000	210	0	0	1	210	836	627	1.43e-110	388
4883	TRINITY_DN13_c0_g1_i2	100.000	66	0	0	1	66	399	464	4.21e-31	122
4914	TRINITY_DN12_c0_g1_i1	96.667	60	2	0	9	68	86	145	2.05e-24	100
4950	TRINITY_DN16_c0_g1_i21	100.000	30	0	0	1	30	877	848	1.44e-11	56.5
4981	TRINITY_DN18_c0_g1_i4	100.000	28	0	0	1	28	263	236	1.65e-10	52.8
4989	TRINITY_DN23_c0_g2_i1	100.000	31	0	0	1	31	177	207	4.25e-12	58.4
5028	TRINITY_DN20_c0_g1_i2	100.000	40	0	0	1	40	771	732	6.10e-17	75.0
5043	TRINITY_DN19_c0_g1_i1	100.000	170	0	0	1	170	1751	1582	1.95e-88	315
5063	TRINITY_DN19_c0_g1_i1	98.113	53	1	0	1	53	1904	1852	2.52e-22	93.5
5078	TRINITY_DN22_c0_g2_i2	100.000	38	0	0	1	38	1537	1574	7.28e-16	71.3
5082	TRINITY_DN22_c0_g2_i2	100.000	35	0	0	1	35	1691	1657	3.11e-14	65.8
5088	TRINITY_DN22_c0_g2_i2	100.000	63	0	0	1	63	750	688	1.88e-29	117
5101	TRINITY_DN16_c0_g1_i15	100.000	51	0	0	1	51	1809	1859	6.66e-23	95.3
5105	TRINITY_DN22_c0_g2_i2	99.685	317	1	0	1	317	2265	1949	3.39e-168	580
5130	TRINITY_DN14_c0_g3_i1	100.000	60	0	0	1	60	20	79	8.22e-28	111
5174	TRINITY_DN19_c0_g1_i1	100.000	49	0	0	1	49	1308	1356	8.15e-22	91.6
5213	TRINITY_DN16_c0_g1_i21	100.000	48	0	0	1	48	1620	1573	2.85e-21	89.8
5239	TRINITY_DN22_c0_g2_i2	100.000	35	0	0	1	35	1516	1550	3.11e-14	65.8
5288	TRINITY_DN16_c0_g1_i21	100.000	47	0	0	1	47	1525	1571	9.94e-21	87.9
5291	TRINITY_DN14_c0_g2_i2	100.000	28	0	0	1	28	85	112	1.65e-10	52.8
